post_id,text,created_at,finbertptbr_prediction,gpt_prediction,real_sentiment
1823696107748143222,opinião | ibovespa acelera e anima o mercado financeiro,2024-08-14T09:20:09.000000Z,POSITIVE,POSITIVE,POSITIVE
1823704568376779240,"atenção para o ferro.
no gráfico mensal consolidado desde 12/22. 
pode acionar single bar de 04/24 e se perder essa região por simetria levaria o preço para 75 que seria uma queda de -20%
vale3 então seria a âncora do ibov e a b3 iria correr para diminuir a sua participação",2024-08-14T09:53:46.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1823723764648997068,"ibovespa futuro cai de olho no varejo brasileiro, na agenda política e nos dados da inflação nos eua",2024-08-14T11:10:03.000000Z,NEUTRAL,NEGATIVE,NEGATIVE
1823728125974397394,bolsas asiáticas fecham mistas e europa sobe após cpi do reino unido,2024-08-14T11:27:23.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1823731390141411377,"52/50 será o fundo da vale , depois disso temos a chance de ibov fazer o ralyyzao de máximas históricas independente de china , guerra , recessão , posso errar mas meu stop será curto",2024-08-14T11:40:21.000000Z,NEUTRAL,POSITIVE,POSITIVE
1823746405325795548,ibovespa hoje sobe repercutindo dados do varejo no país e inflação ao consumidor nos eua; veja 3 destaques desta quarta-feira,2024-08-14T12:40:01.000000Z,NEUTRAL,POSITIVE,POSITIVE
1823756314272776552,"desde a mínima de jun/24, o ibovespa já acumula uma valorização de +12%
quem aproveitou a queda do primeiro semestre como oportunidade de compra, agora está colhendo os frutos da recuperação",2024-08-14T13:19:23.000000Z,POSITIVE,POSITIVE,POSITIVE
1823761052242182348,"14/08/2024 - ibov busca a sétima alta consecutiva | dólar vai a r$ 5,4...  via",2024-08-14T13:38:13.000000Z,POSITIVE,POSITIVE,POSITIVE
1823762625215242489,"a b3 mostra que estrangeiros iniciaram agosto “comprados” em índice futuro com cerca de 120 mil contratos em aberto. ou seja, os estrangeiros estão apostando na alta do ibovespa. em valores, essa posição representa aproximadamente r$ 16 bilhões.",2024-08-14T13:44:28.000000Z,POSITIVE,POSITIVE,POSITIVE
1823778822661267629,e por curiosidade. o ewz (ibovespa em dólar) está 4.080 dias sem fazer novo topo histórico.,2024-08-14T14:48:50.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1823780542304882856,"th hoje no ibovespa, será?",2024-08-14T14:55:40.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1823783960440381637,"eu tenho uma estudo do ibov usando dados desde de 2012, e a chance de 7 dias seguindo de alta é 0,31%
e pra fazer 8 dias seria de 0,21, grande chande de batermos th hj ou amanhã e depois é correção.",2024-08-14T15:09:15.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1823786873753591920,"se vc acredita no que dizem e não vê a realidade, no dia 5 de agosto acreditaria que o mundo iria acabar e as bolsas colapsariam
a realidade? desde o dia 5 até hoje, o ibov subiu 10 mil ptos, ou 8,32%
no dia 5, não era venda, foi compra
assim como o ibov é o mundo
olhe o preço",2024-08-14T15:20:49.000000Z,NEGATIVE,POSITIVE,POSITIVE
1823790297324695948,"cade a turma do brasil já era, virou venezuela, ibov morreu ???",2024-08-14T15:34:25.000000Z,NEGATIVE,NEGATIVE,NEUTRAL
1823794628405158256,"ibovespa novamente em super alta +1,02%.
pode ter correria na última hora do pregão para fazer o índice renovar máxima histórica.",2024-08-14T15:51:38.000000Z,POSITIVE,POSITIVE,POSITIVE
1823800993378918790,eita... ibov passou perto da máxima histórica hoje. e esse cup and handle aqui?,2024-08-14T16:16:56.000000Z,POSITIVE,POSITIVE,POSITIVE
1823819016324165927,"ações que tiveram volume do dia acima de 3x suas médias diárias de 21 pregões. by  (teste grátis 30 dias)
bovespa ibov aeri3 jbss3 rent3 $openli",2024-08-14T17:28:33.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1823819179603988731,"ibovespa encerra sesão em alta de 0,66%, aos 133,274 pontos.",2024-08-14T17:29:11.000000Z,POSITIVE,POSITIVE,POSITIVE
1823822995401388452,"ibovespa sobe 0,69% e fecha em alta pelo 7º pregão seguido; dólar quebra sequência de quedas e vai a r$ 5,46",2024-08-14T17:44:21.000000Z,POSITIVE,POSITIVE,POSITIVE
1823823771066945797,"errei e fui mlk
achei que o ibov não iria andar e andou
mas calma que o painho já vai dar um jeito nisso. ;)",2024-08-14T17:47:26.000000Z,NEGATIVE,NEUTRAL,NEGATIVE
1823823923047207038,"ibovespa fecha em alta após dados de inflação nos eua; localiza cai 16,7%",2024-08-14T17:48:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1823824844414444009,"ath de que? ibov anda e parece que minhas micro / small caps só afundam, kkkk",2024-08-14T17:51:42.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1823832096022073741,"e o ibovespa hein? enquanto os terroristas das finanças anunciavam o apocalipse, eu enchia o carrinho com ações.",2024-08-14T18:20:31.000000Z,NEGATIVE,POSITIVE,POSITIVE
1823835750590464341,"ibovespa chega à máxima do ano e zera quase todas as perdas de 2024. em meio a dúvidas sobre cortes de juros nos eua, o principal índice da bolsa chegou a acumular queda de 11% em meados de junho.",2024-08-14T18:35:02.000000Z,NEGATIVE,POSITIVE,POSITIVE
1823852137329172982,"guide | macro
apito final | ibovespa engata 7ª sessão de alta seguida e se aproxima das máximas históricas",2024-08-14T19:40:09.000000Z,POSITIVE,POSITIVE,POSITIVE
1823859930933420257,"mas tambem se tu nao consegue + q o ibov,  é um investidor bem fraco.",2024-08-14T20:11:07.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1823860590743577033,igual tava o ibov né !!,2024-08-14T20:13:45.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1823861700279652613,"mercado financeiro dólar, ibovespa e bolsas: 14/08",2024-08-14T20:18:09.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1823869714012995621,"ibovespa hoje emplaca sétima alta seguida, no maior nível de fechamento do ano",2024-08-14T20:50:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1823880310901051748,ibovespa fecha acima de 133 mil pontos e encosta em máxima histórica  via,2024-08-14T21:32:06.000000Z,POSITIVE,POSITIVE,POSITIVE
1823881166153199980,ibovespa: mercados atentos ao cpi nos eua e vendas no brasil do banco central,2024-08-14T21:35:30.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1823980665798324462,"fechamento do mercado  14/08/2024
 ibovespa: 0,69%; 133317 pontos
 dólar: 0,36%; r$5,47
 euro: 0,52%; r$6,02",2024-08-15T04:10:53.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824013256731546034,saldo dos investidores em ibovespa futuro para 14 de agosto de 2024.,2024-08-15T06:20:23.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824018638208127301,"++a valorização da petrobras e dos bancos impulsionou o ibovespa para a sétima alta seguida ontem. o índice subiu 0,69%, para 133.316,99 pontos, maior patamar do ano e próximo ao pico histórico de 134.193,72 pontos, de 27 de dezembro de 2023. as ações da petrolífera",2024-08-15T06:41:46.000000Z,POSITIVE,POSITIVE,POSITIVE
1824034845791604934,"a posição comprada pelos gringos no índice futuro do ibovespa (cheio) apresentou forte queda no último pregão: de +112,5k para +66,5k de contratos.
mas calma ... ontem foi dia de vencimento. 
entenda: a posição dos gringos em índice futuro, para que serve ?  via",2024-08-15T07:46:10.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824040438329737468,"bom dia! 15/08/24
mpox; oms; pomares; bndes; google; japão; pm; stonehenge; ibovespa.
esse episódio é um oferecimento  , seu parceiro do próximo passo",2024-08-15T08:08:24.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824047668919714211,"minha carteira tá batendo ath dia após dia junto do ibov. principais posições marfrig, roxo34 e inbr32.",2024-08-15T08:37:08.000000Z,POSITIVE,POSITIVE,POSITIVE
1824048027520135422,"minuto câmbio | 15 de agosto de 2024
dólar registrou alta, fechando o dia ontem em r$5,47, mas ibovespa tocou maior nível do ano com o retorno do fluxo estrangeiro, em meio à expectativa de corte nos juros eua e alta aqui. eua divulgam novos dados econômicos. 
segue o fio",2024-08-15T08:38:33.000000Z,POSITIVE,POSITIVE,POSITIVE
1824048145577263584,"brasil | câmbio
+ ibovespa tocou o maior patamar do ano, ajudado pelo retorno do fluxo estrangeiro em meio à expectativa de corte de juros nos eua e alta de juros aqui no brasil. empresas com balanços positivos também ficaram entre principais ganhos.",2024-08-15T08:39:01.000000Z,POSITIVE,POSITIVE,POSITIVE
1824057451299361062,ibovespa tenta ignorar dados da china para cravar 8º pregão de alta,2024-08-15T09:16:00.000000Z,NEGATIVE,POSITIVE,POSITIVE
1824058018301927755,"com menos volatilidade que o ibovespa, o fundo rendeu 1.129% a 115% do ibovespa.",2024-08-15T09:18:15.000000Z,POSITIVE,POSITIVE,POSITIVE
1824058237768867915,"vivemos um super rally de alta insado mundial, desde o dia 05/08 (factoide de crise global).
ibovespa acompanhando o mundo, devolveu toda a queda de 2024 em poucos pregões com movimento muito atípico e capitaneado pelas super alta dos bancos.
hoje renova a máxima histórica?",2024-08-15T09:19:07.000000Z,NEGATIVE,POSITIVE,POSITIVE
1824063509539258580,ibovespa futuro sobe atento à agenda política no país e aos sinais econômicos vindos dos eua,2024-08-15T09:40:04.000000Z,POSITIVE,POSITIVE,POSITIVE
1824067823502520474,"de olho na economia americana, dólar abre em leve queda: r$ 5,4599
moeda americana acumula um recuo de 3,28% no mês e uma alta de 12,70% no ano; ibovespa iniciou sessão em alta de 0,23%, a 135.550 pontos
leia:",2024-08-15T09:57:13.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824068946049323432,ibovespa a 140 mil pontos esse ano?,2024-08-15T10:01:40.000000Z,POSITIVE,NEUTRAL,POSITIVE
1824069027011936270,"morning call - 15/08/2024
ibovespa renova recorde do ano, acima dos 133 mil pontos; dólar fecha em alta.
veja mais em:",2024-08-15T10:02:00.000000Z,POSITIVE,POSITIVE,POSITIVE
1824074158780698907,ibovespa abre em alta com os dados animadores dos eua; dólar sobe,2024-08-15T10:22:23.000000Z,POSITIVE,POSITIVE,POSITIVE
1824078598375874715,99.35% dos compradores de ibovespa estão no azul,2024-08-15T10:40:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1824081146562363582,"ibov está a 0,5% do topo histórico.
btc (em reais) está a 18,2% do topo histórico.",2024-08-15T10:50:09.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1824082019187347961,"não é exatamente assim, vendo o prejuízo das estatais, ibovespa fracassando, greve dos professores sendo mal sucedida..., o lula está desagradando algumas pessoas, com certeza não são todos que votaram no lula antes votarão no boulos agora.",2024-08-15T10:53:37.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824083597935935633,este ambiente parece corroborar a continuidade dos ajustes positivos dos ativos locais e pode levar ao oitavo pregão consecutivo de valorização e novas pontuações recordes para o ibovespa.,2024-08-15T10:59:54.000000Z,POSITIVE,POSITIVE,POSITIVE
1824085647474245658,"desempenho do ibov e btc na aposta até agora (junto com outros ativos).
você imaginou que estaria assim?",2024-08-15T11:08:02.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824091318030622924,acho que vou vender os meus satoshis e colocar tudo nesse foguete de ibovespa,2024-08-15T11:30:34.000000Z,NEUTRAL,POSITIVE,POSITIVE
1824091946983317896,ibov é o bitcoin que deu certo,2024-08-15T11:33:04.000000Z,NEUTRAL,POSITIVE,POSITIVE
1824097764533260712,"sim! eles compram qdo a bolsa sobe. por isso perdem dinheiro. qdo o ibov estava nos 120k, por ex, não tinha uma alma viva otimista aqui",2024-08-15T11:56:11.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824102268385312977,vc piscou e o ibov encostou na máxima histórica,2024-08-15T12:14:05.000000Z,NEGATIVE,POSITIVE,POSITIVE
1824103153811214712,ibovespa perto do recorde histórico.,2024-08-15T12:17:36.000000Z,POSITIVE,POSITIVE,POSITIVE
1824103333864300911,ibov fazendo nova ath,2024-08-15T12:18:19.000000Z,NEUTRAL,POSITIVE,POSITIVE
1824103739340292583,"30% de subida no ibov em 6 meses depois do programa.
sinais.",2024-08-15T12:19:56.000000Z,POSITIVE,POSITIVE,POSITIVE
1824106095490580811,"nov/2020 
ago/2024
$ibov $ewz",2024-08-15T12:29:18.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824111225212645613,"urgente
atualização do evento fim do brasil , promovido por  , seus analistas economicos (     , e  
dolar - r$ 5,45
ibovespa- chegando a 135 mil pontos
ações petrobras - alta 1,8%
evento flopou.",2024-08-15T12:49:41.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1824113224981070257,ibovespa encosta em máxima histórica com foco em dados nos eua; dólar cai,2024-08-15T12:57:37.000000Z,POSITIVE,POSITIVE,POSITIVE
1824113347626692877,"""atenção"" - ibov batendo no topo histórico de 134k pontos. uma correção é prevista em breve!",2024-08-15T12:58:07.000000Z,POSITIVE,NEUTRAL,NEUTRAL
1824113472323363177,"15/08 às 12:58hrs é a festa da máxima histórica.
ibovespa nova máxima histórica 
super rally de alta, com movimento muito atípico. 
mundo inteiro em super rally desde o factoide de crise no dia 05/08 onde pegou muitos stops e gerou essa super alta.",2024-08-15T12:58:36.000000Z,POSITIVE,POSITIVE,POSITIVE
1824114399323300108,ibovespa até o tomcruise  comemorando hah,2024-08-15T13:02:17.000000Z,NEUTRAL,NEUTRAL,POSITIVE
1824115044239487484,*ibovespa acaba de renovar o topo historico em 134.405 pontos,2024-08-15T13:04:51.000000Z,POSITIVE,POSITIVE,POSITIVE
1824118546575564998,"ibovespa em máxima histórica com ótima recuperação do $ewz, assim como do real frente ao dólar, conforme previsto. 
$usdbrl",2024-08-15T13:18:46.000000Z,POSITIVE,POSITIVE,POSITIVE
1824118790595977526,ibovespa bateu as máximas aoba,2024-08-15T13:19:44.000000Z,POSITIVE,POSITIVE,POSITIVE
1824119556081623158,"quanto tá o ibov galera ??? 
o problema é que vocês querem ficar ricos rápido demais 
o imediatismo mata a rentabilidade do investidor.",2024-08-15T13:22:47.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824119576142979454,ibovespa topo histórico!,2024-08-15T13:22:52.000000Z,POSITIVE,POSITIVE,POSITIVE
1824121106611187940,ibovespa acima da máxima histórica e diziam que seriamos a venezuela em 6 meses. deve ser pura sorte.,2024-08-15T13:28:57.000000Z,NEUTRAL,POSITIVE,POSITIVE
1824121535222743305,"acompanhamento na tá de hoje. 
ibovespa - projeções simples que fazem a diferença em uma carteira básica de investimentos. 
acompanhamento diário 
projeções e ajustes 
0,90% + 1.199,22 hoje",2024-08-15T13:30:39.000000Z,NEUTRAL,POSITIVE,NEUTRAL
1824122325140152754,bancos estao carregando o ibov. o resto ainda esta na sarjeta.,2024-08-15T13:33:47.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824123764432630025,"ibovespa é índice para volume de compras e vendas, se estão ""tradando"" muito o índice cresce",2024-08-15T13:39:30.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824128065615564933,tu é burro ou se faz? as importações e a maioria das peças de boa qualidade vem dos países que cobram em dólar. depois fica querendo motivo do porque as coisas continuam caras mesmo ibovespa estando alto.,2024-08-15T13:56:36.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824128642483368442,"se plotar ibovespa em dólar a mágica ""paulo guedes"" desaparece kkkkkkk",2024-08-15T13:58:53.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824128692445905043,"atenção: fato histórico.
ibovespa acaba de superar a sua máxima histórica.
em nenhum outro momento a bolsa foi a 134.445 mil pontos. oitavo dia de alta seguido.",2024-08-15T13:59:05.000000Z,POSITIVE,POSITIVE,POSITIVE
1824130195994886425,uh ibovespa é melhor que nasdaq!!!,2024-08-15T14:05:04.000000Z,POSITIVE,NEUTRAL,POSITIVE
1824132262985621790,"""ibov ultrapassou máxima histórica!""
quando apontam o problema
""você ganha em dólar ou real???""
pqp",2024-08-15T14:13:16.000000Z,NEGATIVE,POSITIVE,NEUTRAL
1824133589685997941,"ibovespa acabou de bater novo recorde, novo touro de ouro e lançamento de curso revolucionário de economia:  no pânico agora!",2024-08-15T14:18:33.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824138312526991768,"ibov sobe, carteira cai. ibov cai, carteira tbm. é o drama do brasileiro e até mesmo o mestre das champoulas sofre com esse ambiente hostil, fétido e repleto de coliformes que é a bolsa brasileira.",2024-08-15T14:37:19.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824139743778762861,vou no posto de gasolina pedir desconto no litro avisando que a ibovespa ultrapassado a máxima histórica,2024-08-15T14:43:00.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824144637210267931,"se o ibov no ath esse esgoto tá em 1,42 imagina na correção..",2024-08-15T15:02:27.000000Z,NEGATIVE,NEGATIVE,NEGATIVE
1824154908905574731,"kkkk em maio tu mandou a bola falando que não ia ter blow of top em ibov, agora não vai ter em cripto, não faz sentido afirmar isso olhando o dia",2024-08-15T15:43:16.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824160996916711880,"ibov no high, mas ewz agora que está testando (e sentindo) a média de 200. alta do dólar de novembro para cá não foi brincadeira.",2024-08-15T16:07:27.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824162930784428486,"no fundo do ibov, não tem explicação sobre o que vai acontecer.
só tem explicação depois que acontece.",2024-08-15T16:15:08.000000Z,NEGATIVE,NEUTRAL,NEUTRAL
1824162995607425240,"nenhuma pq para o ibovespa nao importa politica, somente o lucro das empresas….",2024-08-15T16:15:24.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824169967790813459,"ibov na máxima histórica é diferente de ""bolsa"" na máxima histórica.
desempenho acumulado das ações separadas por tema mostram que o desempenho está concentrado nos papéis/setores/temas mais pesados no ibovespa, com o resto ainda bem mais atrasado.",2024-08-15T16:43:06.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824170119947489467,"o que achou do balanço? achei que entraria mais fluxo dado que nav saiu maior que a prévia, stopeira de mãos fracas? ou fluxo para ações do ibov? me parece um pouco de td kkkkk",2024-08-15T16:43:42.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
1824173725643682028,"altas consideráveis, tudo em 40 segundos!
empresas de tecnologia sobem e puxam nasdaq.
ibovespa bate recorde chegando a 136.700 pontos.
bitcoin sobre após divulgação de dados dos eua mas não segura, mas ouro se mantem.
ações principais da b3 em alta.",2024-08-15T16:58:02.000000Z,POSITIVE,POSITIVE,POSITIVE
1824174342990688438,mercado intraday: ibovespa renova máxima histórica!,2024-08-15T17:00:29.000000Z,POSITIVE,POSITIVE,POSITIVE
1824178516235260114,"quero iniciar uma outra estratégia…
comprar 1.000 reais em ações aleatorias da b3
tenho certeza que vou ganhar do ibovespa em uma janela de 10 anos",2024-08-15T17:17:04.000000Z,NEUTRAL,NEUTRAL,NEUTRAL
