tweet,source,human_sentiment,has_human_label,date,stock,known_pumper,price_region,inflection_point,tweet_volume,hour,dayofweek,is_weekend,is_market_hours,fb_polarity,fb_label
ibovespa hoje - 7 de agosto de 2024,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 09:00:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,neutral
"ibovespa futuro sobe atento à inflação no país, recuperação das bolsas e balanços de empresas",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 09:10:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.7237,positive
"abriu índice futuro do ibovespa ! em alta de +0,88% neste momento, aos 127.335 pontos.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 09:10:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,neutral
ibovespa recua mais de 1% em dia de aversão global a risco; dólar sobe,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-07 09:11:16+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,neutral
"ibovespa recupera perdas com bancos, vale e petrobras; vamo3 despenca. bolsas dos eua sobem.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 09:40:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,neutral
"ibov / tsla
é top , cybertruck é outro conceito",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 09:58:56+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,neutral
"ibovespa abre novamente com alta e ativos seguem com ganhos
no pregão desta quarta-feira (07), o ibovespa abriu, preliminarmente, com alta, juntamento com seus ativos, novamente em ganhos positivos.
saiba mais em",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 10:32:12+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.5281,positive
você tá pior que o ibovespa,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-07 10:49:44+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.6086,positive
serve pro ibovespa também… basta olhar o início do índice ate os dias atuais (e é porque nosso índice é bem ruim).,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 11:04:50+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,neutral
ibovespa sobe após fala de vice-presidente do boj,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 11:28:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,neutral
"a data do fim da aposta é meio de 2026. bitcoin vai tá literalmente no bear market. por outro lado, se estivermos no meio de um ciclo de commodity após o crash global desse ano (ou início do ano que vem), ibovespa vai tá voando.
provável que cerize ganhe essa aposta.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 12:36:17+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.6165,positive
"não tem como ganhar, quando o btc subir ele vai fazer mais de 120% ou mais e a ibovespa não faz 30% nunca",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 13:13:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.7178,positive
"em destaque: dólar opera em baixa e cai a r$ 5,60, com melhora na aversão aos riscos do mercado; ibovespa sobe
 leia a matéria completa em nosso site:",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 13:22:34+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,neutral
dólar cai 1% e ibovespa sobe com retomada da normalidade nos mercados globais e balanços em foco,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 15:18:58+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.8003,positive
sossegaram o pinguço? é só ele falar algumas  que tem emoção no ibov,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 15:43:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.6516,positive
ibovespa hoje: índice sobe com novas sinalizações sobre juros no japão,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 16:20:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,neutral
"em dia de alívio, juros catapultam ibovespa para segunda alta seguida",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 17:18:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.5278,positive
mcclellan summation do ibov cedeu. abaixo da média.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-07 17:19:40+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"my top picks no ibovespa(mercado interno small caps)
inbr32 top 1 
mdne3- top 2 
brit3(voltei) 
dexp3- top 3 
prio3- top 4 
pás cabeças…",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 17:24:47+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"mano como que tinha gente falando que teríamos recessão global com ibovespa corrigindo desde dezembro de 2023??? 
pegue em todas recessões, meu jovem 
s&amp;p explode, ibovespa explode 
os dois fazem pico juntos, explosão violenta…
as vezes é falta de estudo mesmo",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 17:29:18+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"força das empresas locais leva ibovespa a fechar em alta de 1%; dólar volta a ter queda expressiva e vai a r$ 5,62",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 17:35:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.6371,positive
com imab fica ligeiramente melhor que 110% do cdi. ibov dá dó foi muito mal no periodo.,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-07 17:44:20+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"dia 44 / 728
ibov é a verdadeira reserva de valor?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 17:45:46+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"ibovespa: veja os 8 destaques de hoje; cvc brasil dispara 9,94%",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 17:55:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,neutral
"fechamento do dia, 07/08/24
sp500 bela devolvida desde a máxima do dia, olho nisso...
ibov resiliente
dolfut em região que pode segurar e retomar o movimento altista...
e etc
confira aqui",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 18:05:55+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.7379,positive
ibov é de pedra papai,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 18:53:39+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,neutral
"dólar cai pelo 2º dia seguido e fecha a r$ 5,62; ibovespa encerra em alta",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 19:07:24+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.5445,positive
"b3 foi considerada uma das piores bolsas e temos memes que valorizaram mais que qualquer empresa listada no ibov
e pra piorar kkk pepe deve ter mais capitalização que grandes nomes das bolsas kkk sla né",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-07 19:16:54+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.7491,positive
ibovespa terminou com 127 mil,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 19:46:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,neutral
"fechamento touro de ouro com 
alívio com japão e petróleo ajudam ibovespa
veja tudo sobre o que movimentou a bolsa, dólar, petróleo, minério e bitcoin",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 19:54:45+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.7341,positive
acreditar no ibov é acreditar em um ciclo de alta de commodities. qual seria o trigger?,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 20:58:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,neutral
hoje o ibovespa tirou mais um dia de alta e com isso recuperou a  tendência de alta de seus pontos no curtíssimo prazo!,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-07 21:16:28+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.6161,positive
"por pouco, o gráfico dos 30 dias dos pontos do ibovespa, que está em alta, não conseguiu romper sua ltda, mas a linha de sinal, de cor vermelha, está indicando que isso pode acontecer amanhã.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 21:24:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.7076,positive
faltou colocar ibovespa,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-07 22:01:19+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,neutral
saldo dos investidores em ibovespa futuro para 07 de agosto de 2024,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 01:00:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.4902,positive
"ibovespa fecha em alta e dólar recua de volta a r$ 5,62",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 07:44:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.6076,positive
"a posição comprada pelos gringos no índice futuro do ibovespa (cheio) apresentou alta no último pregão: de +101k para +103,5k de contratos.
entenda: a posição dos gringos em índice futuro, para que serve ?  via",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 07:51:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,neutral
"ibovespa (ibov) no aguardo do ‘dia d’ dos balanços e falas de campos neto
resumo: o ibovespa (ibov) está de olho na temporada de balanços dos segundo semestre. hoje é o ‘dia d’, com a divulgação da maioria dos resultados, incluindo pesos pesados como magazine luiza (mglu3) e petrobras (petr4).
os balanços do 2t24 já estão sendo publicados: receba em primeira mão a análise dos profissionais da empiricus research e saiba quais ações comprar neste momento. é totalmente gratuito – basta clicar aqui.
além disso, o mercado acompanha a reunião ministerial do presidente luiz inácio lula da silva e a palestra que o presidente do banco central, roberto campos neto, fará agora de manhã, promovida pela confederação nacional das instituições financeiras (cnf), associação nacional das instituições de crédito, financiamento e investimento (acrefi), e associação nacional de bureaus de crédito (anbc).",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 08:37:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,neutral
"esquenta dos mercados 
bom dia!
a repercussão da temporada de balanços permitiu ao ibovespa trafegar em segurança na contramão durante o pregão de ontem. enquanto wall street caiu, a bolsa brasileira cravou uma alta de 1% na quarta-feira.
hoje, pela f…",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 09:06:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.5754,positive
"ibovespa hoje – balanços, petrobras (petr4) e seguro-desemprego nos eua são destaques desta quinta-feira, 8",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 09:27:29+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.6409,positive
sequoia sobe mais de 70% e lidera ganhos da bolsa,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 09:44:49+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,neutral
"brasil | câmbio
+ dólar recuou para próximo dos r$5,59 e ibovespa avançou 1%, na contramão de bolsas em ny, que registraram baixa em meio a leilão de treasuries. novos dados econômicos nos eua podem mover mercado.",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 09:48:42+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.6094,positive
"por que investir no ibov é tão difícil?
um estudo da kadima bem interessante demonstrou que o índice brasileiro tem um drawdown de 10% todos os anos. 
e ele chega a cair 40% ou mais pelo menos uma vez a cada 3 anos (39% das vezes). 
é difícil manter investidores assim…",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-08 09:56:04+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.5925,positive
bolsas da ásia fecham o dia em queda seguindo wall street,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-08 09:57:51+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,neutral
"ibovespa ao vivo: confira o que movimenta bolsa, dólar e juros nesta quinta  via",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 10:07:07+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,neutral
"ibovespa (ibov) abre positivo, em meio aos destaques corporativos, e mira nos 128 mil pontos: 5 coisas para saber antes de investir hoje (8)",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 10:28:20+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.5728,positive
"eu não estou bearish com criptomoedas, muito pelo contrário 
teremos uma das maiores altcoin season da história, não tenho dúvidas 
mas eu tenho portfólio… eu me mexo para onde há mais momentum e concentro mais lá 
e hoje eu vejo um momentum fabuloso em ibovespa mercado interno e small caps 
e está no low do low… judiado por 3 anos… 
continuo firme e forte com as minhas altcoins, não vendi um centavo",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 10:59:53+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.5986,positive
ᴬᵘᵗᵒᴾᵒˢᵗ| ibovespa ao vivo: bolsa abre em alta com exterior; bhia3 salta após balanço - infomoney: ibovespa ao vivo: bolsa abre em alta com exterior; bhia3 salta após balanço  infomoney  -,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 11:19:02+00:00,UNKNOWN,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,0.0,neutral
"ibov armou um pivô interessante no diário.
agora você tem minha atenção",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 12:13:45+00:00,UNKNOWN,0.0,0.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,neutral
"ibovespa - e fez o movimento esperado após a confirmação do martelo deixado na segunda feira.
agora já se encontra em região de resistência (antigos topos).
portanto, hora de muita atenção!!
protejam suas posições vencedoras e, quem não veio junto, cuidado com o fomo!!!",analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-08 13:31:57+00:00,UNKNOWN,0.0,0.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,neutral
"ganhar com a taxa selic operando no  daytrade e swingtrade. faço isso em minhas operações avançadas usando um modelo operacional que se beneficia dr ambos os movimentos, na alta ou na baixa de um ativo, mas especificamente o índice bovespa.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 15:27:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.7694,positive
"ibovespa opera na máxima intradiária; sobe 1,0%, aos 128.792 pts",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 15:41:10+00:00,UNKNOWN,0.0,0.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,neutral
"dólar renova mínimas (r$ 5,5761) e ibov vai às máximas (+0,95%)
 méxico: banxico corta taxa básica de juros em 0,25pp, para 10,75% ao ano",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 16:14:16+00:00,UNKNOWN,0.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,neutral
"quinta feira em 38 segundos!!!!!
e sua gestão de risco? tá pronta?
espetacular recuperação do bitcoin, +8% hoje.
dow jones, nasdaq, s&amp;p500 sobrem forte enquanto ibovespa apenas se segura.
bradesco sobre pelo 4º dia consecutivo.
real valoriza e chega a r$5,57/usd.
ouro +1,25%.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 17:02:20+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
ibovespa fecha em alta com aval externo e bateria de resultados,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 17:12:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"ibovespa hoje: índice sobe, enquanto dólar recua abaixo de r$ 5,60",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 17:20:01+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
ibovespa fecha em alta com aval externo e bateria de resultados,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 17:20:17+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,neutral
"tem 2 falácias grandes sobre o bitcoin nesse corte do  
1 • não dá pra achar que o ibov bateu o btc nos últimos 4 anos. só se ficou sem ver o gráfico do btc por 4 anos 
2 • “a maioria dos investidores perdeu dinheiro” -&gt; a blockchain sugere o oposto",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 17:41:26+00:00,UNKNOWN,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.6478,positive
mercado intraday: ibovespa volta aos 128 mil pontos com bom humor nos eua,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 18:20:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,neutral
"a b3 lançou o ibovespa b3 br+: novo índice vai juntar ações listadas no brasil a bdrs de companhias brasileiras negociados no exterior. o minutob3 mostra que o novo produto viabiliza novas estratégias de investimento.
pratodosverem⁠ ⁠pracegover⁠ um vídeo, com apresentação da isabela, uma mulher branca, de olhos e cabelos castanhos escuros.
ibovespab3br+",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 18:45:41+00:00,UNKNOWN,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,neutral
"o dólar caiu pelo terceiro dia consecutivo e encerrou o dia cotado a r$ 5,57. o ibovespa teve um aumento de 0,90%.
por que esse tipo de notícia não ocupa o mesmo espaço e não é comentada com a mesma paixão que a alta do dólar?",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 19:06:35+00:00,UNKNOWN,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.5111,positive
"a b3 lançará o ibovespa b3 br+, um novo índice que combinará bdrs de empresas brasileiras com as ações da carteira do ibovespa.
com 90 empresas, a composição inicial inclui bdrs de nubank, xp, stone, pagseguro e inter.
a on da vale terá maior peso, seguida por nubank.
a metodologia do índice exige que os bdrs tenham presença consistente em pregão e representem 85% do índice de negociabilidade.
disponível a partir de 12 de agosto, a carteira será revisada três vezes ao ano.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 20:02:38+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,neutral
ibovespa fecha na máxima em três semanas com aval externo e resultados da embraer,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 20:08:37+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.5445,positive
ibovespa hoje: índice fecha em alta após dado aliviar medo de recessão nos eua,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 20:10:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,neutral
"fechamento de 08/08: ibovespa subiu 0,90% a 128.660,88 pts",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-08 20:25:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,neutral
"sim, a ponderação é por tamanho de mercado e volume de negociação. a mesma metodologia do ibovespa atual.",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 21:26:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,neutral
ibovespa b3 br+: novo índice vai juntar ações listadas no brasil a bdrs ...,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 22:42:59+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,neutral
"pra quem dizia que ia a r$ 6,00, r$ 6,20, dólar a r$ 5,54 me parece bem longe… nem a margem de erro do ibov aceita tanto",analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-08 22:43:20+00:00,UNKNOWN,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.6839,positive
petruca amanha vai lenhar o ibov !!!,analise_sentimentos_ibovespa_twitter.csv,-1.0,1.0,2024-08-09 01:10:32+00:00,UNKNOWN,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,neutral
ibovespa futuro em alta e ipca no radar dos investidores,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-09 08:49:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,neutral
ibovespa atinge máxima de 3 semanas com embraer disparando 10%! confira os destaques da bolsa!,analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-09 09:06:05+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.5105,positive
ibovespa futuro cai atento aos números da inflação e ao presidente do bc nesta manhã,analise_sentimentos_ibovespa_twitter.csv,0.0,1.0,2024-08-09 09:50:00+00:00,UNKNOWN,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.508,positive
"nova abertura com super alta ""100%"" das ações subindo novamente.
ibovespa +0,72% super rally de alta desde segunda-feira no ""pânico do mercado"", chegou na resistência de 129500 próximo alvo se não corrigir 130k.
petr4 acordou caindo forte -2,44%",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-09 10:12:06+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,neutral
"ibovespa hoje
ibovespa avança aos 129,5 mil pontos, dólar comercial recua a r$ 5,50 e juros futuros avançam;
 ações de petrobras (petr4) recuam 2% após prejuízo no 2t24. grandes bancos e vale (vale3) avançam;",analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-09 10:22:03+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,neutral
ibovespa (ibov) atinge os 129 mil pontos (e tenta se sustentar): 5 coisas para saber antes de investir hoje (9),analise_sentimentos_ibovespa_twitter.csv,1.0,1.0,2024-08-09 10:22:43+00:00,UNKNOWN,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.5284,positive
